277 Fifth Avenue,"NoMad, USA","$24,000,000 ",Condo,4,4.5,7,"4,520","277 Fifth Avenue, the tallest residential building on Fifth Avenue, offers truly spectacular 360-degree views from this special full floor residence. Penthouse 54 is accessed by a keyed elevator opening onto a private landing with separate service entrance. Perfect for entertaining, the 53’x21’ Great Room offers views toward the Hudson River, and opens onto a 75’ long loggia providing a gracious outdoor extension of the living space. The Eat-In Kitchen overlooks the loggia with walls of glass, boasting views of the Empire State building just blocks away. The Master Bedroom Suite opens onto a private portion of the loggia with an outdoor spa, and also provides an oversized dressing room and windowed master bath. Three additional bedrooms make this 4520 square foot residence a beautifully scaled home in the sky. Architect, Rafael Vinoly, has designed the structural elements into the facade so the interiors are uninterrupted by columns, providing truly panoramic views in all directions from Central Park to the New York Harbor. Located in NoMad at the heart of Manhattan’s most dynamic neighborhood, where the elegance of Uptown meets the energy of Downtown, 277 Fifth Avenue offers residents the very best of New York.
A light-filled suite of amenities, designed by Jeffrey Beers International, spans two floors and offers residents carefully curated spaces for relaxation, socializing, and recreation with a lobby library featuring a double-height bookcase wall, an entertainment suite featuring a bar and private dining room with catering pantry, a fitness club opening onto the furnished Fifth Avenue Terrace, a games lounge, and a kids' club."
1 Central Park South,Central Park South,"$23,850,000 ",Condo,5,6.5,11,"4,656","A unique opportunity to combine two apartments at The Plaza and create a 4,656 SF apartment with 5 bedrooms. 5 full bathrooms that feature the classic Plaza marble mosaic tiling, 2 half bathrooms and breathtaking Central park views from the 16th Floor.
In addition, to this incredible apartment, you receive access to The Plaza Hotels amenities and service offerings. Land-marked exclusive Residential Lobby, Landscaped Plaza gardens with Fountain and Reflecting Pools, Five-Star Concierge Service, 24 Hour doorman, The Oak Room, Oak Bar, Palm Court, All Five Star Services of Plaza Hotel, Health Club/Gym, Guerlain Spa, La Palestra fitness club, Plaza food Hall, and Limousine services."
1 Central Park South,Central Park South,"$23,500,000 ",Condo,4,4.5,8,"3,212","With over 100 feet of Central Park frontage, 12 oversized Park facing windows, and 11’ ceilings, this 3,200+ square foot 4 bedroom 4.5 bath residence has generously proportioned rooms, and is bathed in sunlight. Perfectly balanced with a juxtaposition of classical architecture and modern furnishings, the home is open and welcoming. Wired with the latest in smart home technology, the residence is equipped for audio/visual enjoyment, including a Lutron lighting system that allows for customized light settings and motorized shades. The home offers all the sophistication of modern day living in a classic prewar setting with spectacular views of Central Park.
Built in 1907 by Henry J. Hardenberg in the style of a French Renaissance Chateau, The Plaza is a National Historic Landmark. Once home to the Vanderbilts and Astors, it continues its reign among the most prestigious addresses in the world. The Plaza Private Residences offers residents full Hotel Services, Luxury Attache Concierge Service, and amenities including The Oak Room and Oak Bar, The Palm Court, The Grand Ballroom, The Champagne Bar and Rose Club, The Plaza Food Hall by Todd English, La Palestra Fitness Center, Guerlain Spa, and Warren Tricomi Salon."
70 Vestry Street,Tribeca,"$23,500,000 ",Condo,4,4.5,7,"4,355","70 VESTRY-Once in a generation waterfront homes designed by Robert A.M. Stern Architects. Interiors by Daniel Romualdez.
Ready for immediate occupancy, Residence 9S is a three to four bedroom home of 4,355 square feet with exposures over the Hudson River, to the south, east and north, with two river-facing private terraces totaling 522 square feet of outdoor living space including a grill and outdoor sink. The expansive riverfront corner great room measures 750 square feet complete with a fireplace. Double doors lead onto the adjacent private terrace. The library/fourth bedroom features an en-suite bathroom, wet bar and adjacent terrace with stunning river views.
Interiors feature a windowed eat-in-kitchen with adjacent family room. The kitchen is complete with custom oak paneling, Bardiglio Luco marble counters with Calacatta Milano marble accents, Miele appliances including two dishwashers, and SubZero wine storage. The spacious corner master bedroom suite features an en-suite dressing room and en-suite windowed master bathroom, and double doors lead to a second expansive private terrace with views of the Hudson River.
Soaring ceilings, a gracious entry foyer, powder room for guests, a utility room with two washer dryers and sink with dedicated service entry complete this rare waterfront home.
Enter 70 Vestry through its discrete porte-cochere with staffed sentry from a quintessential cobblestone TriBeCa street. Once inside, the courtyard provides the ultimate in security and privacy. Residents have access to a full suite of amenities and services including a full-time concierge, doorman, and Luxury Attache lifestyle services. 70 Vestry’s health and wellness suite includes over 8,000 square feet of amenities which include an international regulation singles squash court, an 82-foot long swimming pool with additional play pool, fitness club by the Wright Fit, yoga and Pilates studios. Leisure amenities include a lounge and dining suite, billiards room, cafe, and playroom designed by Roto.
Sales Gallery open by appointment only. Exclusive Marketing and Sales Agents: Related Sales LLC & Corcoran Sunshine Marketing Group. The complete offering terms are in an offering plan available from sponsor. File No. CD15-0165. Sponsor: Bridge Land Vestry, L.L.C., c/o The Related Companies, L.P., 60 Columbus Circle, New York, New York 10023. Property Address: 70 Vestry Street, New York, New York 10013. Sponsor reserves the right to make changes in accordance with the terms of the Offering Plan. Equal Housing Opportunity."
49 East 68th Street,Upper East Side,"$23,000,000 ",Townhouse,,,,,"Incredible Opportunity to imagine and design your dream home. A blank canvas on a beautiful Upper East Side townhouse street. Magnificent 25 foot wide, five-story red brick & limestone townhouse with approximately 12,500 square feet of interior space. This iconic property is delivered vacant having undergone a two year structural renovation with all of the interior walls removed, and the demolition portion of construction completed. A full set of Landmarks-approved architectural and design plans by JG Neukomm Architects have been completed.
Here is the potential to create a stately mansion which would include a rear garden, a large roof deck and a professional-grade elevator that connects all 7 levels, including the basement and the roof terrace. Uniquely situated with three exposures that create a light filled home including a large basement with nearly 20 foot ceilings, perfect for a swimming pool, basketball, or squash court. Ceiling heights on other floors range from 10'8"" to 15'9"". This is the perfect property for a buyer looking for a home fully customized to their taste where the heavy lifting has been done for them. DOB & LPC approved plans can also be provided upon request.
Originally built in 1913 - 14, the Mrs. J. William Clark House was designed by the firm of Trowbridge & Livingston, architects responsible for such landmark structures as the B. Altman & Co. Building and the New York Stock Exchange. The building is part of an outstanding group of Federal Revival red-brick town houses known as the ""Pyne-Davison Blockfront"" which extends along Park Avenue and between 68th & 69th Streets."
87 MERCER ST,Soho/Nolita,"$22,500,000 ",Co-op,4,4.5,9,"6,700","Come home to this spectacular Soho duplex penthouse with approximately 6,700 interior square feet and approximately 1,700 square feet of outdoor space. Exquisitely designed by Tony Ingrao, the custom finishes throughout the apartment are all of the highest quality materials and workmanship including state-of-the-art home technology controlled by a Savant system. A private keyed elevator opens directly into a dramatic 85’ loft space with areas for entertaining, dining and just relaxing. A modern eat-in kitchen is positioned perfectly off the center of the public space, and can disappear behind screens at the touch of a button. There are three bedrooms with en-suite baths on this level, as well as a large laundry room, office and powder room.
A floating staircase leads to a luxurious master suite with wood-paneled library or office. The suite is a masterpiece of custom finishes, and has a large sitting area with a fireplace. A large, beautifully designed dressing room and marble master bath with rain shower and luxurious soaking tub complete the suite.
The third level sun room with wet bar has floor-to-ceiling walls of windows which open onto a planted roof terrace with Kalamazoo outdoor kitchen appliances and wood burning fireplace allowing for the ultimate in indoor/outdoor living. An upper sun deck with sprawling downtown views has a stainless steel hot tub and 55”outdoor television. A large basement storage unit and private gym transfer with the apartment. 87 Mercer Street's is a non-AIR landmark building with a classic 1920’s cast iron facade that is located on one of Soho's most coveted blocks. Pet friendly. $2,500 per share Flip Tax Payable by Purchaser.
The penthouse at 87 Mercer is truly a unique residence and must be seen!

Additional features of this property include: Outdoor Kitchen, Outdoor Wood Burning Fireplace, Outdoor Jaccuzi, 2 Ethanol Fireplaces, Private Storage, and Private Home Gym."
1 Central Park South,Central Park South,"$22,500,000 ",Condo,3,4.5,6,"3,500","Having been Featured on the Cover of Luxe, this unique Plaza Private Residence epitomizes New York Sophistication with just under 3500SF featuring 3 Bedrooms and 4.5 Baths and inspired by Chanel. Residence 301 is a world unto itself, creatively designed from the coveted Staterooms at The Plaza with largest windows coupled with the 13 ft. ceilings, and Central Park views from every room. Tastefully designed by Jeffery Hitchcock to accentuate the unrivaled views and light received by the uninhibited views of Central Park and it's famed Pond consisting of the most breathtaking foliage to be enjoyed from any room as you watch the park transform throughout the seasons. The Living room is of the utmost quality, finished with Venetian plaster walls, recessed lighting, and accented by the Deco cream and black theme throughout the living room provide the perfect canvas to appreciate the perspective of Central Park that this fabulous apartment provides. Off of the kitchen overlooking central park you have a immaculate breakfast room with a red-lacquered boiserie frames which hold mercury glass allowing for every guest to have views of the park no matter the direction they sit. The Master Suite features the highly sought after his and her full bathroom as well as his and her walk in closets. The refined Master bath, inspired by Alberto Pinto, has white onyx floor with black lacquer cabinets, all in the French Deco style with views of Central Park from your onyx bathtub!
The flawless design is represented time and time again from the black granite foyer floor, Macassar ebony cabinetry, fine stone, finished wood, silk & suede upholstered walls, Lalique door handles, Electronic shades, zoned central air conditioning, zoned Lurtron lighting system, washer/dryer, and pre-wired for smart home technology.
As a Plaza Resident you receive access to The Plaza Hotels amenities and service offerings. Land-marked exclusive Residential Lobby, Landscaped Plaza gardens with Fountain and Reflecting Pools, Five-Star Concierge Service, 24 Hour doorman, The Oak Room, Oak Bar, Palm Court, Rose Club, The Grand Ballroom. All Five Star Services of Plaza Hotel, Health Club/Gym, The Guerlin Spa, La Palestra, Plaza food Hall, and Limousine services."
240 Riverside Blvd,Upper West Side,"$22,000,000 ",Condo,3,4.5,9,"4,673","Breathtaking views from every room of this palatial, full-floor penthouse in the sky. Acknowledged to be the premiere Penthouse of Riverside Boulevard, this residence encompasses the entire top floor at the esteemed Heritage Condominium, the only building with the prime location commanding views of both the Hudson River and Historic Riverside Park. This residence covers nearly 5,000 SF of interior space and over 500 SF of private outdoor space.
Elevators open onto the suite’s private landing and hallway, providing two entrances to the residence, ideal for entertaining purposes. Immediately upon entering, one is dazzled by the dramatic views of the river and city skyline, framed by massive walls of windows double height open Loggia and soaring ceilings.The eat-in chef’s kitchen sits off the foyer, complete with high-end appliances, breakfast bar and ample space for a table and chairs for informal dining. The corner dining room can also be accessed through the gallery, or conveniently through the kitchen if entertaining, and is enveloped with breathtaking views to the south and west over the Hudson.
The grand living room spans over 70 feet across western side of the residence, bordered by a magnificent loggia/terrace with double height ceilings and imposing columns that frame images of the river and skyline, and the ultimate “corner office” sits beyond the living room, also offering unobstructed views to the north and west.Another large living/media room flanks the residence to the north, and boasts an additional grand terrace, gas fireplace and secondary access to the entrance hall, convenient for when hosting large gatherings.

Tucked in the northwest corner, the secluded Master Bedroom suite provides a private sanctuary, with two full bathrooms, and two separate dressing rooms, and boasts a view that spans Riverside Park, the George Washington Bridge, and Central Park.Two additional bedrooms and two full bathrooms and are situated to the south/eastern wings of this truly remarkable New York City residence.
The Heritage is an elegant, full-service residential building with first-class amenities, including a 24 Hr. doorman/concierge, gym, swimming room, entertaining and meeting spaces, on-site parking garage and playroom."
145 West 11th Street,West Village,"$19,850,000 ",Condo,4,7.5,17,"6,574","The ultimate West Village home that offers every possible modern and traditional aspect of Townhouse living. This 6,574 sf newly constructed home is 22 ft. 4 in. wide with 6 levels and over 1,600 sf of outdoor space in its private garden and 2 rooftop terraces. Features of this single family home also include a private elevator, 4 bedrooms with en-suite bathrooms, 4 powder rooms, and 2 fireplaces. Additionally, this Townhouse is uniquely set apart with 24 hour concierge and maintenance services, direct access to the private valet parking garage and exclusive membership to the Greenwich Lane’s state-of-the-art fitness center, including: a 25 meter swimming pool, whirl pool, steam rooms, golf simulator, and treatment room all managed by The Wright Fit. This Townhouse also enjoys the central garden and reflecting pool, residents’ lounge, dining room with chef’s kitchen, a luxurious 21-seat screening room, Roto-designed playroom, and bicycle and cold storage. A beautifully landscaped front garden and gate provide a distinguished entrance to the home. Past the painted steel entry door is a foyer with marble mosaic flooring, powder room, a library facing the garden and the formal gallery featuring a handcrafted, sky-lit, oval staircase. The spacious eat-in chef’s kitchen is equipped with Wolfe, Miele, and Sub-Zero appliances; featuring custom-paneled cabinetry with grey marble slab countertops and opens to the private garden of this home through a state-of-the-art, floor-to-ceiling, glass NanaWall. The second level is a classic parlor floor with formal dining room and expansive living room with marble fireplace. The luxurious master suite occupies the entire third floor including a wood burning fireplace, banks of generous closets, a private dressing room, and a windowed, marble-clad master bathroom. The fourth level has three secondary bedrooms with en-suite baths. The fifth level features a powder room, and north and south facing private terraces and a gas grill. Additional features include: custom millwork and light fixtures designed by Thomas O’Brien, laundry chute to cellar level, utility room with sink, dark-stained hard wood floors, and four-pipe HVAC system with zoned climate control for maximum year-round flexibility."
133 West 11th Street,Greenwich Village,"$19,850,000 ",Townhouse,4,7.5,17,"6,574","The ultimate West Village home that offers every possible modern and traditional aspect of Townhouse living. This 6,574 sf newly constructed home is 22 ft. 4 in. wide with 6 levels and over 1,600 sf of outdoor space in its private garden and 2 rooftop terraces. Features of this single family home also include a private elevator, 4 bedrooms with en-suite bathrooms, 4 powder rooms and 2 fireplaces. Additionally, this Townhouse is uniquely set apart with 24 hour concierge and maintenance services, direct access to the private valet parking garage and exclusive membership to the Greenwich Lane’s state-of-the-art fitness center, including: a 25 meter swimming pool, whirl pool, steam rooms, golf simulator, and treatment room all managed by The Wright Fit. This Townhouse also enjoys the central garden and reflecting pool, residents’ lounge, dining room with chef’s kitchen, a luxurious 21-seat screening room, Roto-designed playroom, and bicycle and cold storage. A beautifully landscaped front garden and gate provide a distinguished entrance to the home. Past the painted steel entry door is a foyer with marble mosaic flooring, powder room, a library facing the garden and the formal gallery featuring a handcrafted, sky-lit, oval staircase. The spacious eat-in chef’s kitchen is equipped with Wolfe, Miele, and Sub-Zero appliances; featuring custom-paneled cabinetry with grey marble slab countertops and opens to the private garden of this home through a state-of-the-art, floor-to-ceiling, glass NanaWall. The second level is a classic parlor floor with formal dining room and expansive living room with marble fireplace. The luxurious master suite occupies the entire third floor including a wood burning fireplace, banks of generous closets, a private dressing room, and a windowed, marble-clad master bathroom. The fourth level has three secondary bedrooms with en-suite baths. The fifth level features a powder room, and north and south facing private terraces and a gas grill. Additional features include: custom millwork and light fixtures designed by Thomas O’Brien, laundry chute to cellar level, utility room with sink, dark-stained hard wood floors, and four-pipe HVAC system with zoned climate control for maximum year-round flexibility."
54 Thompson Street,Soho/Nolita,"$19,750,000 ",Condo,4,6.5,16,"7,500","54 Thompson, Penthouse: “Hope Diamond” in the Rough
Rarely does a penthouse loft of this scale hit the market, even in Soho, the birthplace of oversized loft-living. At roughly 10,000 square feet of combined indoor and outdoor terrace space, the palatial Soho penthouse for sale at 54 Thompson is a unique find.
The average loft in Soho is 1,924 square feet, and there are only 52 known lofts that surpass 5,000 square feet. To further emphasize the rarity of this giant home, only 10 lofts over 7,500 square feet have ever been on the market in Soho, and of those, only 2 had private terraces. Neither of those 2 has 54 Thompson's four exposures and views of both the Empire State Building and World Trade Center.
In addition to its enormous scale, 54 Thompson offers a unique level of privacy appreciated by those discerning clients looking for maximum discretion in the heart of Soho. Although this address is right in the middle of Soho—the front door is only 100 yards from West Broadway—this block has far less pedestrian traffic than neighboring areas, primarily because there are far fewer retail shops and restaurants than on any of the surrounding blocks. As a direct result of this, the quiet, secluded block has a “throwback” appeal more akin to the Soho of yesteryear.
The building itself also contributes greatly to the home’s highly-sought-after privacy in that it is almost entirely commercial, with only one other residential loft. This means that during evenings and weekends—the times you are most likely to be home or have guests—the building is almost entirely yours. This makes the penthouse ideal for entertaining.
You know you are going to experience something epic from the moment you enter the large keyed elevator; at 9x15, the lift is larger than some studio apartments I have sold. This keyed elevator services both floors of this home as well as the roof.
However, not even the elevator can prepare you for the enormity of this home. At nearly 3,000 square feet, with windows on all sides, the living/dining space alone is larger than the entirety of all but a handful of most generous lofts in the area.
Combined with 14-foot ceiling heights throughout, it takes “open concept living” to dizzying new heights. At 36’ x 57’, the main ballroom is so cavernous, it makes the 17’ x 20’ TV nook appear positively cozy by comparison. There’s ample space here to host everything from intimate get-togethers to hundred-guest rave parties. Sunlight from multiple skylights and giant windows keeps the main space bright and airy.
The huge restaurant-level kitchen is outfitted for the convenience of both home cooks and professional chefs, and features granite countertops, a Miele Turbothermic Plus dishwasher, GE trash compactor, 20+ drawers, 16+ cabinets and two separate double-chambered farm sinks. The extra-large stainless steel gas range setup features 2 ovens, a warming drawer, 6+ stovetop burners, a grill, and a griddle, as well as an oversized hood. Lit by both sunny windows and overhead track spotlights, this is a bright and pleasant place to make your next culinary masterpiece.
If the weather is good, why not bring all those guests up to your private rooftop terrace? With 2,500 square feet, direct access from the living room, and wide-open views in all directions, this landscaped outdoor space is an impressive place for open-air entertainment. The terrace has plenty of privacy provided by a plethora of vine-covered pergolas, established flowering trees and shrubbery, and since very few neighboring buildings have direct views of the roof, even A-listers can feel comfortable dropping their guard.
If you feel particularly magnanimous, why not prepare an al fresco feast for your guests on the professional-grade outdoor kitchen featuring a stainless steel Subzero Wolf grill? If you prefer to let staff to do the heavy lifting, cooking and serving is made easier with the dumbwaiter connecting the indoor and outdoor kitchens, as well as by the stainless steel prep space and farm sink attached to the terrace cooking area.
If, after all that entertaining, you need a break, there is plenty of room for a luxurious respite for both owners and guests. The current layout has 3 master suites, each of them an oasis complete with its own walk-in closet and spa-like full bathroom. However, with some minor adjustments, this home can have 5 bedrooms with ease. As all but one of the suites are on a different level from the common living area, and the 6th floor also has direct access to the elevator, these quarters are truly private and easily accessible.
54 Thompson Street PH is the crown jewel of Soho lofts—a rare and precious penthouse find for a sophisticated buyer. Like a diamond that sparkles in a variety of settings, this beautiful property will adapt to a range of needs and will shine brightly enough to impress even the most selective buyer.

Additional features of this property include: Kitchen: Gourmet, Kitchen: Open Kitchen, Kitchen: Stainless Steel Appliances, Layout: Full Floor, Layout: Mezzanine, Rooms: Dressing Area, Rooms: Formal Dining Room, Rooms: Gallery, and Rooms: Home Office."
163 East 64th Street,Upper East Side,"$19,750,000 ",Townhouse,5,8,15,"8,000","An elegant sanctuary of inspired design.
Here lies a truly rare opportunity to acquire a lifestyle of extraordinary space, traditional grandeur and inspired modern design. Combining position, elegance and exquisite beauty, this majestic circa-1872 townhouse is one of the Upper East Side’s most distinguished properties. It offers a refined home of Neo-Georgian style architecture with size, character and utmost privacy.
Originally constructed in 1872 by noted Gold Coast Architect, John G. Prague, and later reimagined and lived in by famed architect R.D. Graham, 163 East 64th Street is perfectly situated on one of the most desirable tree-lined, townhouse blocks on the Upper East Side. This magnificent 20 feet wide townhouse features 15 well-proportioned rooms with expansive 90'- deep floor plates.
The vast five-story layout will leave you breathless with its sheer opulence, meticulous attention to detail and flowing proportions throughout. Each level is connected by an internal elevator, including a full basement and tranquil roof garden that captures leafy street views.
The home features five luxurious bedrooms, as well as an original English pine library dating to 1872 library, a formal dining room, a wonderful Louis XIV-style living room with 10 canvas panels inspired by the Fragonard Room of the Frick Collection and a bespoke Belle Epoque bar area with Lalique-styled glass ceiling providing brilliant natural light. The entrance level also houses the chef’s eat-in kitchen with its spacious island bench, marble countertops, Wolf oven, SubZero refrigerators and high-end appliances. The basement is equipped with a temperature-controlled wine cellar, storeroom, as well as a laundry room and mechanical room.
It’s the finer details that set this iconic residence apart from its neighbors – for example, there are 8 ornate fireplaces, 8 marble baths, decorative chandeliers, masterfully hand-painted wall panels, custom sound system, state-of-the-art security and, of course, radiant heat sidewalks at the doorstep.
Additional features include a full-height basement with a window, multi-zoned Central AC with individual control for each room, a backup generator, cedar closets, a private gymnasium, and state-of-the-art AV systems; exterior facade of raked limestone and red clay brick and an elegant entry forecourt with separate service entrance. Current zoning permits additional square footage (approx. 1,400 sq. ft.) to be added as a 5th floor with a private 6th floor deck above.
This imposing property embraces approximately 8,000 sq. ft. of living space and has been custom designed and finished with every imaginable luxury. It now offers a magnificent Manhattan residence in one of the UES’s most desirable streets a few blocks from Central Park. A short stroll from the front door is a choice of vibrant cafes, wine bars, boutique shopping and many of New York’s most notable restaurants.
Additional features of this building include: FAN-COILED SYSTEM ALLOW INDIVIDUAL CLIMATE CONTROL, 8 FIREPLACES (4 WBF, 4 GAS), DC PASSENGER ELEVATOR SERVICES ON ALL FLOORS, TWO GARDENS- ROOFTOP & GROUND LEVEL, NEW BOILER/COMMERCIAL 90-GALLON GAS HWH, SOTA SECURITY SYSTEM W/9 TELEVISED POSITIONS, 12'6"" CEILINGS, SNOW MELTING BLANKET UNDER SIDEWALK & ROOFTOP TERRACE, HYDROTHERM GAS-FIRED HOT WATER BOILER (600K BTU), and TWO STORY ATRIUM SKYLIGHT ON PARLOR FL."
115 Central Park West,Upper West Side,"$19,500,000 ",Co-op,4,3.5,10,"4,900","This stunning triplex penthouse apartment is located at the top of the South Tower of The Majestic on Central Park West.  The views are panoramic in scope and staggering in scale.  Gut renovated by SLR Design with interiors designed by Victoria Hagan, this home is a symphony of high-end finishes and materials. The entrance foyer, located on the first floor opens onto a long gallery leading to a dramatic glass, limestone and blackened steel cantilevered staircase. Three bedrooms, two baths and laundry room are located on this floor.
The staircase or an interior elevator take you to the second floor living area.  Over 46’ long, the dramatic living room has direct Central Park and City views to the North, East and West. Modular panels at one end slide back to reveal a custom-built television cabinet. Back across the landing is a powder room, then dining room and library, home office and chef’s kitchen with Gaggeneau cooktop, Miele oven and microwave, Miele wine cooler, Sub-Zero refrigerator and soaring wood-slatted atrium.  The master bedroom suite is also on this level and features a graphite marble bath with rain shower, dual sinks and walk-in closet.  The third floor has one of the most unique features of the apartment which is a home theatre/golf simulator room with private terrace.
The Majestic, at 115 Central Park West, is a white-glove cooperative designed and completed in 1931 in the Art Deco style by Irwin Chanin. Residents enjoy 24-hour service, a fitness center with an adjacent playroom, bike storage, and a landscaped roof terrace with solarium. Ideally located across from Central Park and moments from Lincoln Center, Columbus Circle and other major cultural attractions as well as prime shopping and restaurants. Residents enjoy the highest level of service, privacy and security. Pets allowed. There is a 2% flip tax payable by purchaser. There is also a $400 annual lease fee to use and occupy 4 portions of the licensed building premises for the apartment's mechanicals payable by purchaser."
53 West 53rd Street,Midtown West,"$19,440,000 ",Condo,3,3.5,5.5,"3,846","Enjoy panoramic Central Park, Hudson River, and skyline views through floor-to-ceiling windows in this half-floor residence located in the new Jean Nouvel-designed tower rising above The Museum of Modern Art. Nouvel’s innovative exposed structural system, known as the diagrid, is expressed like a graceful, abstract piece of sculpture creating a one-of-a-kind residence unlike any other in the world. Within this 3,846 SF (357.3 SM) 3-bedroom home, one finds a gracious entry hall, massively scaled living room, a palatial master suite with Central Park views and two generous secondary bedrooms with en-suite bathrooms. With interiors by Thierry Despont, Residence 54A also boasts windowed kitchen with custom cabinetry by Molteni, statuary marble countertops and backlit backsplash, and complete suite of appliances by Miele and Sub-Zero. The corner master bedroom suite includes an extremely spacious master bath that features Verona limestone slab floors and baseboards, Noir St. Laurent marble and golden travertine feature walls. A short walk to Fifth Avenue and mere blocks from Central Park, the Jean Nouvel-designed 53W53 is a collection of 145 unique residences with super-luxury, hotel-like services and amenities. Occupancy early 2019."
535 West End Avenue,Upper West Side,"$19,250,000 ",Condo,7,7.5,13,"8,451","Unsurpassed Luxury, Style at it's Best
The Fifteenth Floor at 535 West End Avenue is an example of exceptional and exquisite contemporary design unrivaled in today’s luxury market.  This 8,450 square foot full floor residence is comprised of 7 bedrooms and 7.5 bathrooms and has been redesigned by the award winning artist and furniture designer, Chris Carnabuci.
Enter onto your own private elevator landing beautifully appointed with custom finishes offering double entry access into either the East or West Wing.   The West entry opens onto a stunning 30-foot gallery exhibiting exquisite custom surfaces, natural materials and high gloss shock grade metallic finishes.   The Gallery opens into an expansive 25 foot living room facing north with two oversized windows allowing for an abundance of light. The fireplace is adorned by a stunning Brazilian marble floor to ceiling mantel making this feature the centerpiece of the room.  The fireplace is flanked by two pocket door entrances which lead into what is arguably one of the most special rooms in New York: the Tiger paneled Den/Library with oversized Arched Windows reflective of the buildings architecture.  The room has extensive custom bookshelves with LED lighting, and a gas fireplace.  To the left of the living room through sliding glass doors is a double dining room extending 30 feet.  Beyond the dining room is an enormous Smallbone of devices kitchen with an oversized center island fully equipped with Miele appliances, La Cornue oven, double subzero refrigerator and freezer, double sinks and dishwashers, and granite counter tops.   The open kitchen extends to a large family room or informal dining area with TV and ample storage.  The customized butler’s pantry and wet bar is exquisite with Micasa ebony walls and wine storage.
The Master Suite includes two master bathrooms, extraordinary closet space and an ensuite sitting room.  Every room in this home is outfitted with wide oak woodwork with pickled stain treatment and high coffered ceilings, including modern rafted applications and installations featuring Micasa ebony walls, upholstered fabric walls, patterned wavy stainless steel walls and exposed one- of-a-kind square panels rotated 90 degrees. Six ample size bedrooms, four with baths ensuite flesh out the parameter of this extraordinary apartment.
535 West End Avenue was designed by famed architect Lucien Lagrange to seamlessly incorporate a blend of traditional and modern classicism. A wonderful place to live, it also offers unique amenities including a garage with valet parking, common courtyard, party room with catering kitchen, state of the art gym, a game room with billiards, darts etc, and a beautiful heated indoor swimming pool with mens' and womens' lockers rooms, each with steam room. There are two full-time doormen, a live-in super and only 21 homes in the building, allowing for the very best in exclusive white glove service and privacy."
1107 Fifth Avenue,Carnegie Hill,"$18,500,000 ",Co-op,5,4.5,11,"4,935","Located in one of Carnegie Hill’s most coveted Fifth Avenue Cooperatives, 1107 Fifth, once home to Marjorie Merriweather Post, this unique and majestic five bedroom apartment with double living room affords picturesque views of Central Park and the Reservoir. Upon entering the apartment from a private elevator vestibule, one enters into a grand 24’ x 12’ gallery. Radiating from the gallery are the apartment’s main public rooms: the enormous 36’ x 29’ double living room with a wood-burning fire place and four over-sized windows showcasing expansive views across the Park, and off to the north, a stately dining room with hand painted murals.

The master bedroom suite occupies the front corner of the apartment overlooking Central Park and the Châteauesque facade of the beautiful Museum to the north. A large master bath opens to the dressing room and there are an abundance of built-ins throughout. There are four additional bedrooms, each generous in size, with delightful views overlooking the Museum and townhouses of 92nd Street.

Off the rear of the gallery is a spacious eat-in chef’s kitchen with custom cabinets, an abundance of storage, and separate informal dining area which easily accommodates six to eight. Just past the breakfast room is a wonderful library/media room which is sun-flooded throughout the morning as well as a separate laundry room and full staff bath.

Built in 1925, 1107 Fifth Avenue, offers its residents the city’s highest standard of refined living with amenities including a brand new rooftop terrace overlooking Central Park and the Reservoir, gym, 24 hour doorman, elevator operator, and storage bins. The building is pet friendly."
1010 Park Avenue,Upper East Side,"$18,500,000 ",Condo,4,4.5,7,,"Introducing the 11th floor at 1010 Park Avenue, one of New York’s most distinguished new addresses and finest boutique condominiums developed by The Extell Development Company. Designed by renowned architects Beyer Blinder Belle, with interiors by David Collins Studio, 1010 Park Avenue seamlessly blends classic elegance with modern finishes and amenities.

This full floor 3,882 square-foot residence features four bedrooms, four and one half bathrooms, an expansive living room, chef’s eat-in kitchen with an adjoining formal dining room, and generous proportions throughout. With one apartment per floor, one enters from the elevator directly into the home’s beautifully designed private landing encased in custom wood paneling. Walk through the marble Rosso Levanto encased solid wood door to the residence's reception foyer leading to all entertaining spaces. The grand entertaining rooms offer views onto Park Avenue through oversized windows and are appointed with beautiful Continental Oak Versailles parquet flooring, custom molding and mill work detail. The state-of-the-art chef’s eat-in kitchen, designed by Smallbone of Devizes, features top-of-the-line Miele appliances, custom oak cabinetry, Dornbracht fixtures, and marble tile floors.

Privately located in the bedroom wing, the gracious master bedroom suite encompasses an oversized walk-in closet and signature five-fixture master bathroom with Statuario stone slab floors, slab book-matched Statuary walls, an antique mirrored double vanity with custom carved stone tops, fitted with THG polished nickel fixtures with black onyx insets, soaking tub, steam shower and separate enclosed water closet. There are three additional generously proportioned bedrooms, each with their own en-suite marble bathroom. In addition, there is an elegant jewel-box powder room off the foyer finished with Statuary and Bardiglio marble mosaic tile covering both the floor and walls. A vented washer and dryer closet completes this home.

1010 Park Avenue is a limited collection of eleven full-floor and duplex condominium residences offering the finest level of services, including a 24-hour doorman/concierge. The building is enhanced with three levels of curated leisure and fitness amenities, including a state of the art fitness center, a luxurious indoor swimming pool, a playroom, screening room, and sophisticated drawing room. Located at the center of the Upper East Sides Gold Coast, 1010 Park Avenue is a block from Central Park and Museum Mile and New York City’s greatest shopping, schools, and restaurants."
