520 West 28th Street,Chelsea/Hudson Yards,"$12,500,000",Condo,4,4.5,7,"3,840","Grand and loft-like, this generously-scaled home measures 3840 square feet interior and 162 square feet exterior. The extraordinary 800 square foot Great Room boasts lovely southeast views of the Chelsea skyline, the High Line, and the verdant new sculpture garden – with a perfect balcony to soak it all in. The separate kitchen by Boffi with Gaggenau appliances opens onto a gracious family room to offer an ideal informal living space. A luxurious master suite with dual walk-in closets plus three additional bedrooms with en-suite baths, wet bar, utility room, powder room, and overscaled art walls perfect this remarkable home.
Designed inside and out by Zaha Hadid, the level of interior detailing is remarkable on every level, including features such as 10-foot wide motorized windows, distinctive curved window detailing, sculptural kitchen islands, high ceilings and custom wall-paneling designed for your art collection.
Located directly on the High Line in West Chelsea - the center of New York’s art world - 520 West 28th is just moments from Avenues School, Hudson River Park, the forthcoming Whole Foods, and the unique offering of cultural, shopping, dining and new parks at Hudson Yards.
With only 39 residences, this boutique property features an incredible package of amenities and services in a private setting with two separate elevator banks and secure off-street entry through a drive-in garage.
Leisure amenities include the City's first private IMAX theatre and entertaining suite with events terrace. The wellness level features a 75-foot saline system sky lit swimming pool, fitness center, reservable private spa suite with sauna, steam room, whirlpool, cold plunge, waterfall showers and massage beds. Additional features include automated robotic parking and storage vaults with a private viewing room. Curated services include full-time concierge, doorman, Luxury Attache lifestyle services and hand-delivered mail.
Exclusive marketing and sales agents: Related Sales & Corcoran Sunshine Marketing Group. The complete offering terms are in an offering plan available from the Sponsor. File No. CD14-0111. Sponsor: 28th Highline Associates, L.L.C., c/o The Related Companies, L.P., 60 Columbus Circle, New York, New York 10023"
144 West 82nd Street,Upper West Side,"$12,388,888",Townhouse,6,6.5,12,na,"Welcome to 144 West 82nd Street as featured in The New York Post and 6 sq.ft. The spectacular home was impeccably renovated from the ground up by the current owners for their own use. With an eye for detail and quality, they created a single family masterpiece combining period details of the past with all the luxuries and technology of today, including a high-speed 8 person commercial Mahogany paneled elevator. Offering approximately 6,193 square feet plus an additional 1,292 square feet in the beautifully finished cellar, the house has the space to accommodate the largest of needs without being overwhelming.
The 6 bedroom / 6.5 bath home features a breath-taking entertainment floor, gourmet kitchen, marble baths through-out, Brazilian cherry or quarter-sawn oak floors with borders, intricate crown molding details, a large garden as well as two additional terraces, five working fireplaces that operate as either wood-burning or gas, an HVAC system that can be individually controlled from each room, a large wine closet, and so much more.
This very special home is located in one of the most vibrant areas of Manhattan's Upper West Side, convenient to both Central Park and Riverside Park, The Museum of Natural History, as well as excellent shopping and a wide selection of restaurants on Columbus and Amsterdam Avenues. 144 West 82nd Street is the perfect home for the discerning buyer seeking a premium quality renovation, an elegant home, and a superb location. The home is truly one-of-a-kind, you can't help but to be impressed. Please watch the virtual video tour to see additional details.
Additional features of this property include: Impeccable renovation, High-speed 8 person commercial elevator , 5 WBFP's that can also operate as gas, Coffered ceilings on the parlor floor, and Classically beautiful details throughout.
Additional features of this building include: Insulated walls and stairs, New joists throughout, Three-phase commercial grade electrical service, New plumbing, and Fiber optic - category 6 wiring."
15 UNION SQUARE WEST,Flatiron,"$12,000,000",Condo,5,4.5,8,"4,264","Unique opportunity to purchase two units at 15 Union Square West, Union Square's premiere luxury building. This offering includes two different apartments, 3B and apartment 2 North. 3B offers 16 ft ceilings, views over USQ park, three bedrooms and three and a half bathrooms. Apartment 2 North is a convertible two bedroom, one bathroom home facing North with over 1400 square feet of space. The two apartments offer countless opportunities for an end user or investor. Enjoy 3B as your primary home and use 2North for overflow guests. Separate work and living and and use 2North as a home office in the same building as your home! The possibilities are endless! Both 3B and apartment 2 North are also available for individual purchase at $11,000,000 and $2,250,000 respectively. Further details can be found in each individual listing."
20 East End Avenue,Upper East Side,"$11,995,000",Condo,4,4.5,7,"3,985","**Immediate Closings**
Well renowned architect, Robert A. M. Stern, envisioned 20 East End as his signature building – a bespoke property emanating luxury and elegance. One-of-a-kind residence 7C, a sweeping 4 bedroom and 4 and one half bathroom duplex, is certainly testimony to that vision. Offering North, South and West exposures, 7C showcases timeless elegance in its grandiose floor plan. Spanning approximately 4,000 interior square feet, and approximately 1,465 exterior square feet, this palatial residence features 11 foot ceilings, expansive casement windows, custom moldings, 8 foot doorways and Appalachian oak herringbone flooring with a walnut stain. The lower floor includes a grand living room, formal dining room that leads to the immense terrace with a stunning gas burning fireplace, eat-in-kitchen and 4th bedroom. The chef’s kitchen boasts custom tailored shaker inspired millwork cabinetry, natural Brazilian quartzite countertops, Lefroy Brooks hardware, Gaggenau appliances, and more than ample storage space. The second level is home to three of the four bedrooms with ensuite bathrooms as well as a library tucked away from the entertaining space. A stunning master bathroom, fully clad in white Caldia Classico marble, features a cast iron tub, Toto water closet, a RAMSA custom designed double sink vanity and Wi Fi enabled heated flooring. This spectacular residence offers a rare opportunity to live in one of the finest condominiums in Manhattan."
1 Central Park South,Central Park South,"$11,950,000",Condo,3,3.5,9,"3,068","Live at the world famous Plaza.
The Plaza Private Residence 1015 is a magnificent distinguished and very spacious 3 bedroom + Library home (or 4th bedroom) 3.5 bathrooms at the iconic and exclusive Plaza Hotel Residences offers 3,068 SF of grand living.
With three exposures of classic NYC views and the celebrated Grand Army Plaza, this corner home features very high ceilings, of approx. 12 ft and extra large windows. As you enter the expansive living room you will be met by a gorgeous wet bar finished with a Macassar ebony exterior complimenting the bright massive living room featuring one of the architecturally significant Plaza turrets. This home has been tastefully restored and updated with the finest modern conveniences with recently refinished parquet hardwood floors as well as installed recessed lighting throughout the apartment. The Master bedroom includes custom closets by Thierry Morali as well as a custom oak bed and side tables with world renowned eastern views over looking Fifth Avenue, the master bathroom is complete with dual sinks kohler separate soaking tub, separate shower stall, mosaic patterned floor replicating the floor of the original plaza lobby. over-sized bedrooms each accommodating en-suite marble bathrooms.The stunning kitchen includes The Plaza collection of stainless steel appliances by Viking and Miele, brilliant Nero Marquina stone counter tops, and a white marble mosaic back splash. Off of the kitchen is a thoughtfully designed media room featuring architectural Steel & Glass paneled doors with a custom built in Rift Oak cabinetry.
Each condo unit owner has full use of The Plaza Hotels amenities and service offerings.
East, South, West, Exposures with New LARGE Windows, Washer/Dryer
Building Features : Land-marked exclusive Residential Lobby, Landscaped Plaza Gardens With Fountain and Reflecting Pools, Five-Star Concierge Service, 24 Hour doorman. The Oak Room, Oak Bar, Palm Court, All Five Star Services of Plaza Hotel, Health Club/Gym, Guerlain spa, Plaza food Hall, Limousine Services."
112 West 13th Street,Greenwich Village,"$11,900,000",Townhouse,4,5.5,10,na,"Enjoy the finest in Greenwich Village living in this expansive, light-filled townhouse offering four bedrooms and a multitude of outdoor spaces on a quintessential tree-lined Village block.
Abundant architectural features run throughout this exceptional 4,256-square-foot historic home. Beautiful millwork, including baseboards, molding, trim and built-ins, line every room. There's a grand central stair and etched glass windows, and several handsomely carved stone fireplaces set an elegant and inviting tone. At the rear of the 20-foot wide residence, a rare three-story bay expands living spaces and amplifies sunlight on every floor.
Enter the parlor level vestibule to find classic townhouse reception rooms and flow. Pocket doors open from the hall to the large living room, and another set of double doors ushers you into the grand open kitchen and dining room lined lush backyard views. A large deck here invites al fresco dining and mornings spent with coffee and the newspaper, while below, the large south-facing yard will have you planning your next barbecue or vegetable patch.
At the garden level, you'll find a second spacious living room with patio access, a wet bar and powder room, while the first of four bedrooms enjoys access to a private entrance. Above the parlor level sit two floors of private quarters, including three bright and oversized bedroom suites with large closets and en suite baths. One suite boasts a private terrace overlooking the rear yard, and another bedroom includes a fireplace and massive walk-in closet. The top floor is a sun-filled retreat with atrium windows, a powder room, wet bar and two terraces, making it the perfect artist's studio, home office or playroom, while above, this fine home is crowned by a 19’x 19’ roof deck.
112 West 13th Street is a classic Greek Revival brick row house with a characteristic detailed cornice and distinctive carved stone window lintels. The home is one of three survivors of the original row of five townhouses constructed in 1844 by the seemingly unlikely partnership of a Wall Street attorney and a butcher. Located on a quaint and quiet block within the Greenwich Village Historic District, the home is at the center of one of the most coveted residential enclaves in the world. The world-famous dining and nightlife scene of the West Village and Meatpacking District unfolds nearby, and remarkable outdoor spaces, including Washington Square Park, Union Square and the High Line, are mere minutes away. Transportation options are abundant in this accessible neighborhood with B/D/F/M, L, 1/2/3, A/C/E and PATH trains all within easy reach."
25 Bond Street,Greenwich Village,"$11,800,000",Condo,3,3.5,7,"3,704","Residence 4E at 25 Bond Street is a superbly finished 3 bedroom, 3.5 bathroom apartment, sprawling across a luxurious and lofty 3,700+ interior square feet, and INCLUDES TWO PARKING SPACES located in the building. The entertaining space boasts a width of nearly 45 feet, featuring soaring ceilings, bronze cast windows, a fireplace set in a customized onyx mantle, and beautiful wide plank oak flooring. The open kitchen features custom teak cabinetry designed by Balthaup, polished slate countertops, and a top of the line Miele appliance package including built-in double wall ovens, microwave and espresso machine, a 6-burner range and hood, and two Subzero refrigerators and a Subzero wine refrigerator. The generously proportioned bedrooms face south and are drenched in sunlight. Each bedroom has full en-suite bathrooms, with lutron controlled light and shades. The over-sized master bedroom features a private balcony, and a customized fireplace. The master bathroom and dressing room feature excellent closet space, double vanities, over-sized soaking tub, and a separate water closet with a standalone shower encased in marble.
Designed by BKSK architects in collaboration with Tony Goldman of Goldman Properties, 25 Bond Street is the epitome of luxury living at its finest. Encased in Egyptian and Jerusalem limestone overlooking a gorgeous cobblestone block in the heart of Noho, 25 Bond Street features a 24 hour doorman/concierge, a large lobby-level fitness center, a 3,000 square foot fully landscaped garden with communal grilling spaces, a full caterer's kitchen, a full-time super and staff, individual storage, and onsite parking accessible from the building. 25 Bond Street has its own custom granite sidewalk, hand-carved by the renowned artist/sculptor Kenichi Hiratsuka."
27 East 79th Street,Upper East Side,"$11,750,000",Condo,5,5.5,7,"3,006","Meticulously appointed by Parisian design firm Cabinet Alberto Pinto, Duplex Residence 7 at 27 East 79th Street offers 5 bedrooms, 5.5 baths, and open southern views over the landmarked mansions of the historic Cook Block and partial view of Central Park. Alberto Pinto hand-selected a range of opulent materials for the interior as well as the building’s elegantly appointed lobby and the Parisian-inspired façade. The award-winning studio is renowned for designing extravagant estates, yachts, and personal jets worldwide, and notable interiors including the salons of the Elysée Palace in Paris, and the Lanesborough and Dorchester hotels in London. A signature glass and wrought iron-domed marquee welcomes residents into the 24-hour attended lobby adorned with French limestone tiles and Noir Saint Laurent marble flooring. Direct elevator entry into each residence ensures utmost privacy and convenience. Custom baseboard mouldings, ceiling cornices, and white oak parquet de Versailles flooring are used throughout the residence’s luxe interior. Baths and the powder room feature a blend of Estremoz, Calacatta Vagli, and Emperador Foncé marble slab and tiling, with polished nickel Kallista Vir Stil fixtures, custom cabinetry and vanities outfitted with parchment and lacquer or Movingui wood. The European kitchen boasts custom-cerused brushed oak cabinetry designed by Pinto, French ranges by La Cornue, Cremo Delicato marble countertops and backsplashes, and appliances by Miele and Sub Zero. 27 East 79th Street is ideally situated on one of Manhattan’s most prestigious streets, less than one block from Central Park’s 843 acres of recreational green space. As a neighborhood synonymous with distinction, the Upper East Side is home to some of the city’s finest schools and magnificent historic architecture. Nearby world-renowned cultural institutions include the Metropolitan Museum of Art, the Solomon R. Guggenheim Museum, and the Neue Galerie, as well as the luxury flagships of Madison Avenue’s shopping corridor and gourmet dining at Saint Ambroeus, Café Bolud, and The Carlyle. 27 East 79th Street’s proximity to FDR Drive provides expedient access to Downtown Manhattan, local airports, The Hamptons, and Connecticut, while the 79th Street Transverse links residents to the additional cultural attractions of Manhattan’s West Side."
28 Laight Street,Tribeca,"$10,998,000",Condo,4,3.5,9,"5,462","Tribeca Trophy Home at The Cobblestone Lofts on 28 Laight Street.
Dramatic and Impressive: this one-of-a-kind 5,462sf corner pre-war condo loft with 10.2 foot ceilings is unlike anything else on the market. This massive 4 bedroom, 3.5 bath home truly feels like a house and comes with a private deeded parking spot in the building. The exquisitely detailed home has a grand entry foyer with a gallery alongside colossal wood beamed entertaining spaces, a windowed eat-in Kitchen, and dual exposures with open city views to the east towards Soho and south towards Freedom Tower.
The great room is aptly named with a formal living room, a gas fireplace, and an elegant dining room for 10. Huge casement windows and beautiful details such as exposed beams and brick throughout create just the right ambience for quintessential Tribeca elegance.
Opposite the eat-in kitchen is a second living room - also adorned with gas fireplace - for casual yet grand entertaining.
The master bedroom suite is large in scale and fitting of the home. The additional bedrooms are also extremely well-proportioned with fantastic storage throughout.
Developed in 1899 by renowned philanthropist Helen C. Juilliard, 28 Laight Street was once occupied by textile and wool businesses. Converting three distinct buildings in 2001 to become the Cobblestone Lofts, a full-service condominium building with a long list of amenities: 24-hr doorman including concierge service, fitness center, library, rooftop common garden and private parking. Tribeca is one of New York's most desirable neighborhoods. Locanda Verde, Bubby's and Nobu are within blocks, and ample open park space is moments away at the Hudson River Greenway. Hudson Square and Soho are just across Canal, and nearby 1 and A/C/E trains provide unbeatable access to the rest of the city."
234 East 23rd Street,Gramercy,"$10,995,000",Condo,5,5.5,12,"4,135","Welcome to the Sky Loft.
This five-bedroom, five-and-a-half bath home at 234 East 23rd Street near Gramercy Park features panoramic 360-degree views through industrial floor-to-ceiling casement windows that are the hallmark of the elegant building's design schematic. Iconic skyline views of the Empire State and Chrysler buildings are your daily backdrop throughout the 4,135-square-foot home's dining area and grand living room, and from the two large north-facing terraces, making this an ideal home for entertaining.
The unique open layout kitchen was custom designed with functionality top of mind. A moveable island, open stainless steel shelving, pantry storage and Quartzite work surfaces surround professional grade appliances by Sub-Zero, Bertazzoni and Bosch. Tucked off the kitchen hallway, there is a media area and guest bedroom suite complete with ensuite bath offering privacy in addition to tremendous southern light.
The master bedroom occupies the entire southeast corner of the 16th floor. The master bath is a serene space outfitted with a windowed walk-in closet and bordered by a gorgeous, landscaped, south-facing terrace. Here you'll find two ensuite baths one with an elegant shower surrounded with framed casement glazing that mirror the building's industrial window theme and one with a deep soaking tub.
Downstairs lies a full entertainment/guest suite with a second full kitchen as well as three well-appointed bedrooms, two full marble bathrooms and a laundry room with Bosch washer-dryer. A large storage unit is also included with this stunning residence in the clouds.
234 East 23rd Street is a full-service, ground-up new construction building from The Naftali Group. Stunning interiors and amenities created by leading interior design practice Rottet Studio bring to mind the refined quality of a boutique hotel. Designed as a natural extension of your home, 234's amenities include a spacious, well-appointed gym; a generously scaled residents' library complete with pool table, and garden; and rooftop spaces complete with outdoor kitchen for relaxing and entertaining. Set near Gramercy and surrounded by vibrant Flatiron and NoMad, 234 East 23rd places you at the epicenter of lower Manhattan with some of NYs best restaurants, shopping and nightlife at every turn.
Please contact us for a private viewing. Access with advanced notice.
Additional features of this property include: Private Elevator Landing."
416 West 51st Street,Clinton,"$10,995,000",Townhouse,5,7.5,12,na,"NEWLY REDUCED BY $1,000,000. Passionate architectural creativity and state of the art design merge in this rarely available edgy and loft-like, 25 foot, elevator townhouse located in vibrant Hell’s Kitchen in Manhattan’s Midtown West. IF you haven’t considered midtown but are looking for that special house then make an appointment now to see one of the very rare houses on the market!
Transformed into an incredible 7,000sf manse from what was the brotherhood’s residence of Church of the Sacred Heart, the glory of hard work and talent has been realized at 416 West 51st. This town home comprises 5 to 6 bedrooms 5 bathrooms and three powder rooms! Every square inch has been completely rebuilt with the highest quality materials and technology.
Highlights include a sublime penthouse master suite cantilevered over the garden below which features 20ft ceilings, teak balcony, expansive walls of glass, open views, an upper level study and media area with gas burning fireplace and a sleek roof top terrace for entertaining. The roof terrace is accessible off the elevator landing so one does not have to enter the master to access it. An expansive dressing room and ultra-chic 5 fixture spa master bath create a wonderful atmosphere of luxury.
Multiple entertaining spaces include a breath taking living room boasting jaw dropping volume with 22ft ceilings, an abundance of light and texture, a wood burning fireplace and a balcony overlooking the garden. A sleek state of the art open chef’s kitchen makes for expert entertaining in the adjacent dining room, and a special music mezzanine overlooks the living room perfect for a piano, DJ booth, recording set up, gaming area or library. Entertain on the garden level, which is one of the many hearts of this home, where you will find an incredible gastro pub, media room and arcade which opens onto a stunning garden with outdoor dining area and pergola covered seating area.
4 large secondary bedrooms each with a bespoke ensuite bath and walk-in closet take full advantage of the houses 25 foot width! The eye is caught by wonderful architecture, whether you are appreciating the wood clad soaring feature wall in the living room made from the original joists of the building, the staircase wrapping the elevator bank that combines elements of cement, glass, wood and steel, or the coffered cove lighted ceilings.
The technology supporting 416 West 51st street is impressive. A Control 4 system allows you to completely manage the house from your mobile device. Each room is its own zone for heating and cooling, music, media, and shades. The media room boasts a surround sound 5.1system with muliple 4K LED televisions for the best in quality entertainment. The home is fitted with a 3,000kw generator located on the roof and all mechanicals are commercial grade including air conditioning condensers, water pressure tank and boiler. The substantial value put into this home’s infrastructure is well beyond what you will find in most.
The vibrancy of the house’s location makes for a convenient and exciting existence. The avenues are lined wth exciting bars and restaurants. You are walking distance to Central Park and the Shopping and Dining Center at Time Warner Center including Whole Foods, and all that Hudson Yards will have to offer will soon be at your disposal! Don’t miss an opportunity to visit this truly rare specimen priced to sell. 416 West 51st Street will be your game changer!
Co-exclusive

Additional features of this property include: Control 4 Home Automation System, Remote Blinds, Video Security and Intercom System, 8 Zone Central Air and Heat, and Bedroom Level Laundry Room."
101 West 78th Street,Upper West Side,"$10,950,000",Condo,4,3.5,6,"4,172","Magnificent Park View brand new Classic 4-bedroom home with 7 oversized windows overlooking Roosevelt Park surrounding the American Museum of Natural History. Reimagined by award winning interior designer Stephen Sills, this grand 4,172 sf home features an enormous great room on the Park with gas fireplace, four large bedrooms and three and a half bathrooms. This stylish and grand scale home has 11’ ceilings, and wide plank oak herringbone floors.
The large eat-in kitchen has 3 Park facing windows and features custom-made Smallbone of Devizes kitchen cabinetry with a hand painted finish, six burner Miele range with separate side by side Miele refrigerator and freezer. The kitchen is finished with White Carrara honed- marble countertops with full height slab backsplash. In addition to a 4-6 seat center island, there is a space for an additional 6 people seated at a table.
The master suite which is private and set apart from the rest of the apartment, features the same serene Park views surrounding the Natural History Museum. In addition, there is a sitting area and a double walk-in closet. The finishing touch is a sumptuous master bathroom complete with radiant heat Snow White marble slab flooring, Snow White marble slab walls and counter, oversized Kaldewei tub, Waterworks fixtures, custom designed and painted vanity cabinetry and Ralph Lauren lighting.
Moving along the western end of the apartment, there is a separate but wide hallway leading to the bedroom wing with 3 bedrooms and 2 full bathrooms. The 2nd bedroom suite overlooks the classic townhouse gardens and Magnolia trees. The bathroom features Carrera Marble herringbone-patterned floors, White Whisp marble shower walls, blue de Savory honed marble countertops and Waterworks fixtures. The third full bathroom features glazed ceramic penny tiles, Jura Grey honed marble countertop and tub deck, Waterworks fixtures and a Kaldewei tub.
Last but not least, is a large laundry room with sink and side by side washer and dryer. The room also functions as a closet and provides plenty of additional storage.
101 West 78th St is a full-service building originally constructed in 1886 by Emile Gruwe and elegantly reimagined today by Stephen Sills, an Architectural Digest “AD 100” designer. The building features 24- hour attended lobby, fitness center, playroom, bicycle storage, stroller room, cold storage and more. Individual storage spaces are also available for purchase.
The complete offering terms are in an offering plan available from Sponsor. File No. CD13-0137. Property address: 101 West 78th Street. Sponsor: 101 West 78th, LLC, 787 Seventh Avenue, 50th Floor, New York, NY 10019. Equal Housing Opportunity."
5 West 87th Street,Upper West Side,"$10,925,000",Townhouse,5,4,10,na,"Perfectly situated just off Central Park on a beautiful tree-lined street, this majestic mansion was originally built in 1900 and spans approximately 6,834 square feet with five stories and a finished windowed basement. There are five bedroom suites and four renovated bathrooms. The outdoor space is comprised of a 21-foot long garden and a terrace on the third floor. Throughout this stunning home, there are six-zones of central air conditioning, Lutron lighting, hardwood floors and a sound system with speakers in every room.
GARDEN FLOOR
Through a charming gated forecourt is the entrance to this spectacular limestone and brick home. The entrance foyer is windowed with an oversized coat closet and it leads to an alluring lounge with 10’3” ceilings, perfect for entertaining. The lounge leads to a beautiful central staircase and foyer. Next comes the huge windowed eat-in kitchen which overlooks a picturesque garden. French doors open onto the garden, providing the perfect flow for large gatherings and alfresco dining. The kitchen is also equipped with state-of-the-art appliances including a Subzero refrigerator, two Subzero freezer drawers, two Miele dishwashers, two Thermador ovens, a Thermador six-burner range, a Miele steam oven, and a Miele built-in coffee system. There is a large center island with seating as well a dining area, a built-in desk, and custom cabinets.
PARLOR FLOOR
Up the sweeping staircase is the parlor floor with 10’8”ceilings. Facing south is an elegant living room with three windows overlooking the lush tree-lined street. Adjacent is the library with a working fireplace, custom built-ins and two French doors opening to Juliet balconies. These stylish balconies overlook the beautiful garden.
THIRD FLOOR
Up another set of stairs is the third floor with two bedrooms suites both with 10’8” ceilings. The first bedroom has two large windows facing south, a built-in desk and bookshelves, and two oversized closets. The second bedroom offers a built-in desk and bookshelves, a walk-in closet and a private terrace, which overlooks the garden. There is also a renovated bathroom which has two sinks, a shower, and a separate water closet.
FOURTH FLOOR
The lavish master suite offers a grand bedroom facing south with custom built-ins including a built-in desk and 10’2” ceilings. There is a separate dressing area with three enormous walk-in closets as well as a luxurious windowed renovated master bathroom with two sinks, a walk-in steam shower, a deep soaking bathtub, two linen closets and a separate water closet.
FIFTH FLOOR
On the top floor are two additional bedroom suites. The first suite has three windows, a built-in desk, built-in bookshelves, three oversized closets and a sun-drenched skylight. The second suite offers another beautiful skylight, a built-in desk, built-in bookshelves, three closets and French doors that flow into a Juliet balcony. There is also a hallway bathroom with a large shower, two sinks, and a separate water closet. The floor is completed by a laundry room with cabinets, a sink, a large closet and a vented Whirlpool Duet steam washer/dryer. A staircase leads to the roof which has the potential to become a landscaped roof terrace with park views.
FINISHED BASEMENT
The spacious basement provides tons of storage space including five closets one of which is an enormous storage room. There is also a windowed entertainment room with two closets and a built-in desk."
500 Park Avenue,Midtown East,"$10,900,000",Condo,5,5,9,"4,653","500 Park Avenue, a premier condominium, is situated at the enviable intersection of the Upper East Side and Midtown Manhattan. Offered for sale (the first resale of the apartment), this condominium defines the luxury experience. The apartment , occupies the entire 37th floor-4,653 sq. ft. (432 sq. m) ensuring the ultimate in private living. James Stewart Polshek, who designed the Rose Center for Earth and Space at the Museum of Natural History, the iconic glass sphere within a cube, was the architect who created this extraordinary apartment. With 360 degree panoramic views of the iconic Manhattan skyline and Central Park, every room, including the kitchen, has the most sought after views of New York. With five bedrooms + library and five baths, this stunning, full floor condominium offers the perfect combination of astonishing space and value. Importantly, this is flexible space that allows for changes to suit your specific needs. Please see the current floor plan and a suggested alternate floor plan.
Your private elevator vestibule leads to an elegant and grand entry foyer. This brings you to the spacious (662 sq. ft. or 61 sq. m) living room with expansive windows with three magnificent exposures. With a wood burning fireplace, the paneled library invites you to relish the quiet moments for conversation, or to escape with your favorite author. The large (477 sq. ft./ 44 sq. m.) corner dining room has the space for large dinners or more intimate entertaining overlooking Central Park. For informal dining, the large eat-in kitchen is a great place to grab a bite and overlook Central Park!
The Master Suite (378 sq. ft./ 35 sq. m.) defines what one's personal space should encompass. Boasting Central Park Views, ample closet space, a dressing room and gorgeous light throughout the day, this is the ideal private enclave. Last but not least, there are four spacious secondary bedrooms each with private bath and panoramic views.
500 Park Avenue puts you in the ultimate chic locale. Seconds from your door is the best of Manhattan shopping, including Barney’s, Bergdorf Goodman, and all of Madison and Fifth Avenue shops. For dining, at 500 Park you are surrounded by the city’s most renowned restaurants, including The Grill, Bilboquet, La Goulue, Ralph Lauren’s Polo Bar, Nello, Fred’s at Barneys and others."
20 East End Avenue,Upper East Side,"$10,895,000",Condo,5,5,8,"4,737","**Immediate Closings**
20 East End Avenue’s breathtaking, three-story Maisonette is a prized residence that offers the autonomy of a private home with the amenities of a full-service building. Spanning approximately 4,737 interior square feet, this palatial residence features soaring ceilings, expansive casement windows, custom moldings, and Appalachian oak herringbone flooring with walnut stain. Designed in the spirit of classical New York City townhomes, the Maisonette offers a gracious entry gallery and grand staircase that connects entertaining and living spaces with private quarters above. This residence features a large chef’s kitchen, a separate dining room, a library which can also function as a fifth bedroom, and a majestic living room with exquisite natural light. A large utility room with sink is located on the lower level, while upstairs are four generously sized bedrooms with en-suite baths. This elegant residence offers the opportunity to own a bespoke home in Robert A. M. Stern’s signature building."
170 East End Avenue,Upper East Side,"$10,800,000",Condo,4,5.5,9.5,"3,619","Exquisite 4-5 bedroom residence with 1,640 Sq. Ft. wrap terrace in one of East End's most distinguished full-service condominiums, with superbly designed interiors by renowned architect Peter Marino. 10 ft floor to ceiling windows frame breathtaking views of the East River, Gracie Mansion and Carl Shurz Park, and the sprawling wrap terrace provides the perfect place to enjoy the magnificent sunrises & sunsets, and the continuous excitement along the East River.
Enter through a gracious foyer, which has several coat closets and power room. The corner living room is wrapped in floor to ceiling windows showcasing magnificent river views, and boasts a wood burning fireplace as well as two access points to the enormous wrap terrace. A lovely library sits off of the living room, which could easily be made into a fifth bedroom, per the original floorplan.
The square dining room is situated between the living room and the eat-in kitchen, with another entryway onto the terrace, creating a perfect flow for outdoor cooking/dining.
The master suite is accessed by a private hallway, and boasts an ensuite marble bathroom with dual sinks, oversized soaking tub, generous walk-in closet, and an additional entrance to the terrace.
Three additional bedrooms, all with ensuite bathrooms are located on the other side of the residence. Additional features include washer/dryer, high-end appliances, and custom cabinetry.
Services include 24 hour doorman and concierge, and impressive amenities include garage, fitness center, yoga and Pilates studios, 40 seat media room, virtual golf, squash court, play room, game room, billiards, and a Peter Marino designed oak paneled library and private landscaped courtyard with waterfall.

Additional features of this property include: 10 Foot Ceilings, Woodburning Fireplace, Individually Controlled Central Air Conditioning, Exquisite Hardwood Floors, Top of the line Kitchen Appliances, and Laquer Kitchen Cabinetry designed by Peter Marino."
40 East End Avenue,Upper East Side,"$10,635,990",Condo,4,4.5,6,"3,237","Penthouse 17 is an exquisite full floor, four-bedroom, 4.5 bathroom penthouse designed by renowned architect Deborah Berke Partners. Spanning approximately 3,237 square feet, this generously scaled residence features direct elevator access, 11 foot ceilings, oversize casement windows, custom moldings, 8 foot doorways, white oak flooring, and private laundry room. The luxurious open chef’s kitchen boasts high-gloss lacquer painted Italian cabinetry complemented by hand-selected Italian Arabescato Cervaiole marble slabs and a gracious kitchen island for entertaining. Upper cabinet doors feature a unique woven metal mesh panel and beveled trim, adding a refined pattern to the kitchen composition. The kitchen is completed with sophisticated appliances by Gaggenau and a separate breakfast nook with a terrace overlooking the East River and Queensboro bridge.
The generous master bedroom suite features an expansive private terrace with views of the Midtown skyline, his and her walk-in closets, and an en-suite master bathroom with hand selected Arabescato Cervaiole marble, fluted mirrored glass panels, and a custom Italian vanity and Waterworks Henry collection fixtures in polished nickel. The master bathroom also features a 6 foot soaking tub, walk-in shower, private water closet, and radiant heated floors.
The amenities at 40 East End offer an extension of the already gracious residences, and are designed with a focus on convenience and glamour. Adjacent to the lobby, the impressive double-height Parlor Lounge has custom upholstered seating, wet bar, dramatic chandelier, and a sculptural marble staircase with bronze cladding. The second floor suite of amenities include: The Library, a graciously furnished refuge for out-of-office work; The Game Room with foosball, billiards, table tennis and darts to bring all ages together; The Gourmet Catering Kitchen which services the common spaces, and The Fitness Center featuring state-of the-art exercise equipment and training tools to promote an active lifestyle.
Private storage is included in purchase."
